maxDT_veg,minDT_veg,maxNT_veg,minNT_veg,DTR_veg,minDT_rep,maxNT_rep,minNT_rep,DTR_rep,maxDT_gra,maxNT_gra,minNT_gra,DTR_gra,maxDT_sow2rep,minDT_sow2rep,maxNT_sow2rep,minNT_sow2rep,DTR_sow2rep,maxDT_sow2gra,minDT_sow2gra,maxNT_sow2gra,minNT_sow2gra,DTR_sow2gra,MLDS_veg,MLWS_veg,R10mm_veg,R20mm_veg,SDII_veg,Rx1day_veg,Rx5day_veg,Rtotal_veg,MLDS_rep,Rtotal_rep,MLWS_sow2rep,R10mm_sow2rep,R20mm_sow2rep,SDII_sow2rep,Rx1day_sow2rep,Rx5day_sow2rep,Rtotal_sow2rep,MLDS_sow2gra,MLWS_sow2gra,R10mm_sow2gra,R20mm_sow2gra,SDII_sow2gra,Rx1day_sow2gra,Rx5day_sow2gra,Rtotal_sow2gra,year,lat,lon,id
26.07,20.34,16.19,10.08,10.08974025974026,23.25,12.73,9.19,14.178461538461537,27.38,13.93,8.08,14.307755102040817,26.07,20.34,16.19,9.49,10.639772727272728,27.38,20.34,16.19,8.08,11.951678832116789,6,51,3,0,4.700153846153846,12.65,43.12,300.26,21,2.33,51,3,0,4.709076923076923,12.65,43.12,300.26,21,51,3,0,4.581527777777778,12.65,43.12,313.77,2014,8.935417,39.085611,341
27.95,22.77,16.6,12.48,11.07945205479452,22.45,15.29,12.06,13.734230769230768,28.81,15.43,8.86,13.941063829787234,28.5,22.45,16.6,12.48,11.44595238095238,28.81,22.45,16.6,8.86,12.341145038167939,4,42,2,0,4.070701754385965,10.94,38.77,225.55,22,8.15,42,2,0,4.114736842105263,10.94,38.77,225.55,23,42,3,0,4.28546875,11.74,38.77,256.54,2015,8.974722,39.080167,342
27.95,22.77,16.63,12.48,11.124285714285714,22.45,15.29,12.06,13.771923076923077,28.81,15.43,8.86,13.952448979591836,28.5,22.45,16.63,12.48,11.454318181818183,28.81,22.45,16.63,8.86,12.347810218978102,5,45,2,0,4.007,10.94,38.77,233.81,23,8.15,45,2,0,4.0473333333333334,10.94,38.77,233.81,23,45,3,0,4.141594202898551,11.74,38.77,267.69,2015,8.767417,39.252056,343
28.5,22.77,16.6,12.48,11.336233766233766,22.45,15.29,12.06,14.024230769230769,28.29,15.43,8.86,13.743673469387755,28.81,22.45,16.6,12.06,11.614545454545455,28.81,22.45,16.6,8.86,12.376058394160584,9,41,2,0,4.072857142857143,10.94,38.77,221.14000000000001,22,3.78,41,2,0,4.1242857142857146,10.94,38.77,221.14000000000001,23,41,3,0,4.206515151515151,11.74,38.77,258.04,2015,8.784889,39.227472,344
27.95,22.77,16.6,12.48,11.032328767123287,22.45,15.29,12.06,13.568076923076923,28.81,15.43,8.86,13.91063829787234,28.5,22.45,16.6,12.48,11.410357142857142,28.81,22.45,16.6,8.86,12.30740458015267,4,44,2,0,4.0064406779661015,10.94,38.77,230.11,20,8.15,44,2,0,4.0420338983050845,10.94,38.77,230.11,23,44,3,0,4.210909090909091,11.74,38.77,261.1,2015,8.944028,39.175028,345
22.31,17.31,14.59,10.15,7.074142857142857,17.63,12.46,7.82,9.3292,23.36,11.96,5.08,11.626326530612245,22.31,17.31,14.59,8.42,7.421875,23.36,17.31,14.59,5.08,9.018914728682171,1,55,11,0,5.913134328358209,19.24,50.5,395.1,17,46.45,55,11,0,5.927014925373134,19.24,50.5,395.1,43,55,11,0,5.8105714285714285,19.24,50.5,399.61,2014,10.009083,39.239778,347
23.16,18.29,17.87,14.34,4.449428571428571,19.49,17.16,12.92,6.319615384615385,23.38,15.99,9.47,8.09132075471698,23.16,18.29,17.87,13.72,4.681358024691358,23.38,18.29,17.87,9.47,6.030074626865671,1,53,22,5,9.57014705882353,40.29,132.95,649.69,9,117.24,53,24,6,9.549350649350648,40.29,132.95,733.33,33,53,24,6,8.687241379310345,40.29,132.95,748.9,2014,11.67813,38.69022,348
21.58,16.54,13.33,9.32,7.6808955223880595,16.54,11.53,6.92,8.9924,22.57,10.99,3.78,11.95290909090909,21.58,16.54,13.33,7,7.834025974025974,22.57,16.54,13.33,3.78,9.550227272727273,1,45,7,0,5.767142857142857,17.89,48.13,361.12,13,61.85,45,7,0,5.782388059701493,17.89,48.13,383.47,45,45,7,0,5.7931884057971015,17.89,48.13,387.7,2014,9.925667,39.184972,351
22.67,17.09,14.83,11.08,6.315070422535211,17.81,12.71,9.6,8.105833333333333,22.89,12.41,5.18,10.617592592592592,22.67,17.09,14.83,9.95,6.518625,22.89,17.09,14.83,5.18,8.17044776119403,2,32,12,3,7.039384615384615,34.52,103.29,453.32,10,82.62,32,13,3,7.038695652173914,34.52,103.29,479.24,33,32,13,3,6.955555555555556,34.52,103.29,486.04,2014,11.77882,39.02172,352
28.5,22.77,16.6,12.48,11.333589743589744,22.45,15.29,12.06,13.976249999999999,28.81,15.43,8.86,13.948809523809523,28.5,22.45,16.6,12.48,11.526666666666667,28.81,22.45,16.6,8.86,12.315271317829458,9,42,2,0,4.078771929824562,10.94,38.77,225.55,22,3.78,42,2,0,4.128771929824562,10.94,38.77,225.55,23,42,3,0,4.27125,11.74,38.77,256.54,2015,8.762389,39.251806,354
28.5,22.45,16.6,12.48,11.63013698630137,22.45,15.43,11.53,13.487307692307692,27.89,15.43,8.86,13.661489361702127,28.81,22.45,16.6,12.06,12.0075,28.81,22.45,16.6,8.86,12.600916030534352,17,29,1,0,3.5838636363636365,10.94,30.41,147.94,14,9,29,1,0,3.5593478260869564,10.94,30.41,151.72,23,29,2,0,3.7996296296296297,11.74,30.41,184.84,2015,8.969444,39.076694,357
28.5,22.77,16.6,12.48,11.451666666666666,22.45,14.29,12.06,14.107083333333332,28.29,15.43,8.86,13.865348837209302,28.81,22.45,16.6,12.06,11.65632183908046,28.81,22.45,16.6,8.86,12.387,11,40,2,0,4.024909090909091,10.94,38.77,214.25,20,3.78,40,2,0,4.074,10.94,38.77,214.25,23,40,3,0,4.1906349206349205,11.74,38.77,246.28,2015,8.949917,39.175194,358
21.58,16.54,13.33,9.32,7.689,16.54,11.53,6.43,9.404,22.57,10.99,3.78,12.016923076923076,21.58,16.54,13.33,7,7.946875,22.57,16.54,13.33,3.78,9.550227272727273,1,45,7,0,5.756212121212122,17.89,48.13,377.7,16,49.42,45,7,0,5.784029850746268,17.89,48.13,383.47,45,45,7,0,5.7931884057971015,17.89,48.13,387.7,2014,9.862611,39.180139,359
21.4,17.09,14.58,8.91,7.245285714285714,18.55,11.39,7.25,10.888,23.19,12.41,5.18,11.746296296296297,21.4,17.09,14.58,7.91,7.724375,23.19,17.09,14.58,5.18,9.345149253731343,15,27,8,1,6.0296,20.38,56.480000000000004,297.69,25,0,27,8,1,6.0296,20.38,56.480000000000004,297.69,33,27,8,1,5.853090909090909,20.38,56.480000000000004,307.14,2014,11.77472,39.02587,361
23.16,18.29,17.87,14.34,4.243235294117647,19.49,17.16,14.2,5.487916666666667,23.38,16.04,10.74,7.730175438596492,23.16,18.29,17.87,14.34,4.387792207792208,23.38,18.29,17.87,10.74,5.80955223880597,1,59,25,6,10.761818181818182,40.29,132.95,709.2,1,147.4,59,26,6,10.0196,40.29,132.95,750.39,33,59,28,7,9.275274725274725,40.29,132.95,838.89,2014,11.64212,38.91624,362
23.16,18.29,17.87,13.72,4.776764705882353,19.49,16.04,11.83,7.092083333333333,23.38,15.99,9.47,8.319649122807018,23.16,18.29,17.87,12.92,5.105324675324676,23.38,18.29,17.87,9.47,6.472611940298507,1,42,19,1,7.584545454545454,24.35,66.73,499.5,16,76.05,42,19,1,7.607575757575758,24.35,66.73,499.5,33,42,19,1,6.870263157894737,24.35,66.73,515.07,2014,11.64857,38.92706,363
23.16,18.92,17.87,12.92,5.108840579710145,20.61,15.11,11.83,7.853703703703704,23.38,15.99,9.47,8.434528301886791,23.16,18.92,17.87,11.83,5.528765432098766,23.38,18.92,17.87,9.47,6.678059701492537,6,37,18,1,7.538688524590164,24.35,66.73,457.29,25,4.05,37,18,1,7.539508196721312,24.35,66.73,457.29,33,37,18,1,6.774647887323944,24.35,66.73,472.86,2014,11.64212,38.91624,364
23.16,18.29,17.87,14.34,4.278676470588235,19.49,17.16,13.72,5.7864,23.38,15.99,10.74,7.836607142857143,23.16,18.29,17.87,14.34,4.4124358974358975,23.38,18.29,17.87,10.74,5.843432835820895,1,57,24,6,10.593939393939394,40.29,132.95,698.12,2,132.29,57,26,7,10.238947368421051,40.29,132.95,777.08,33,57,27,7,9.200555555555555,40.29,132.95,821.94,2014,11.706684,38.97885,365
23.16,18.29,17.87,14.2,4.652,19.49,16.04,11.83,7.0636,23.38,15.99,9.47,8.28462962962963,23.16,18.29,17.87,12.92,5.01025,23.38,18.29,17.87,9.47,6.329776119402985,1,45,20,3,8.216764705882353,27.3,78.56,557.66,16,83.64,45,20,3,8.136376811594202,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.714173,38.950935,366
23.16,18.29,17.87,14.34,4.344366197183098,19.49,17.16,13.72,5.9675,23.38,15.99,10.74,7.888703703703704,23.16,18.29,17.87,14.2,4.4975,23.38,18.29,17.87,10.74,5.86410447761194,1,56,23,6,10.012608695652174,40.29,132.95,689.79,5,119.13,56,26,7,10.067307692307692,40.29,132.95,784.17,33,56,26,7,8.998888888888889,40.29,132.95,803.79,2014,11.69582,38.7588,372
23.16,18.29,17.87,12.92,5.027333333333333,20.61,15.11,11.83,7.7508333333333335,23.38,15.99,9.47,8.38408163265306,23.16,18.29,17.87,11.83,5.337261904761904,23.38,18.29,17.87,9.47,6.459774436090226,7,42,19,1,7.607575757575758,24.35,66.73,499.5,23,1.15,42,19,1,7.607878787878788,24.35,66.73,499.5,33,42,19,1,6.870131578947368,24.35,66.73,515.07,2014,11.64413,38.92404,373
22.67,17.09,14.59,9.95,6.609014084507042,17.93,11.39,8.91,9.034166666666668,22.89,12.41,5.18,11.10962962962963,22.67,17.09,14.59,9.6,6.89825,22.89,17.09,14.59,5.18,8.595373134328359,2,32,10,1,6.010322580645161,20.38,56.480000000000004,366.59,17,30.990000000000002,32,10,1,6.018225806451613,20.38,56.480000000000004,366.59,33,32,10,1,5.972,20.38,56.480000000000004,373.39,2014,11.77969,39.0209,374
22.67,17.09,14.59,9.6,6.979436619718309,18.62,11.39,8.12,9.984166666666667,23.19,12.41,5.18,11.422962962962963,22.67,17.09,14.59,8.91,7.320375,23.19,17.09,14.59,5.18,8.97365671641791,8,32,9,1,6.114642857142857,20.38,56.480000000000004,336.8,24,0,32,9,1,6.1153571428571425,20.38,56.480000000000004,336.8,33,32,9,1,6.076101694915255,20.38,56.480000000000004,343.6,2014,11.77892,39.02308,379
23.16,18.29,17.87,14.2,4.652,19.49,16.04,11.83,7.0636,23.38,15.99,9.47,8.28462962962963,23.16,18.29,17.87,12.92,5.01025,23.38,18.29,17.87,9.47,6.329776119402985,1,45,20,3,8.216764705882353,27.3,78.56,557.66,16,83.64,45,20,3,8.136376811594202,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.81993547,38.6841955,380
23.16,18.92,17.87,11.83,5.524133333333333,20.62,15.11,10.74,8.508333333333333,23.89,15.99,9.47,8.4856,23.16,18.92,17.87,11.83,5.8273809523809526,23.89,18.92,17.87,9.47,6.8192537313432835,16,33,18,1,7.9343859649122805,24.35,66.73,449.64,24,0,33,18,1,7.9343859649122805,24.35,66.73,449.64,33,33,18,1,6.997205882352941,24.35,66.73,466.68,2014,11.67813,38.69022,381
22.31,17.31,14.59,10.15,7.03,18.57,11.69,7.82,9.67375,23.36,11.96,5.08,11.611590909090909,22.31,17.31,14.59,8.2,7.36264367816092,23.36,17.31,14.59,5.08,8.789770992366412,2,61,16,0,6.3946575342465755,19.24,67.4,465.55,18,30.16,61,16,0,6.404931506849315,19.24,67.4,465.55,43,61,16,0,6.271184210526316,19.24,67.4,470.06,2014,10.016056,39.233667,382
28.5,22.45,16.6,12.06,11.713846153846154,22.45,15.43,11.53,13.431249999999999,27.89,15.43,8.86,13.639302325581395,28.81,22.45,16.6,12.06,11.982183908045977,28.81,22.45,16.6,8.86,12.530307692307693,19,32,1,0,3.602340425531915,10.94,30.41,159.5,12,9,32,1,0,3.57734693877551,10.94,30.41,163.28,23,32,2,0,3.7912280701754386,11.74,30.41,196.4,2015,8.773722,39.240111,384
25.33,19.15,14.06,9.09,10.998076923076923,19.71,11.12,8.33,14.06375,25.23,12.8,5.63,13.788837209302326,25.51,19.15,14.06,8.33,11.345172413793103,25.51,19.15,14.06,5.63,12.153461538461539,12,30,5,0,4.716734693877551,16.53,53.58,222.91,20,2.24,30,5,0,4.724897959183673,16.53,53.58,222.91,24,30,5,0,4.598103448275862,16.53,53.58,250.02,2015,9.043722,39.179167,385
23.16,18.29,17.87,14.2,4.587066666666667,19.49,16.04,11.83,7.0144,23.38,15.99,9.47,8.196530612244898,23.16,18.29,17.87,12.92,4.913058823529411,23.38,18.29,17.87,9.47,6.113731343283582,1,51,22,6,9.504657534246576,40.29,132.95,692.76,15,94.27,51,22,6,9.325466666666665,40.29,132.95,696.8100000000001,33,51,22,6,8.463411764705882,40.29,132.95,712.38,2014,11.66954,38.68471,386
28.81,22.45,16.6,12.06,12.061666666666666,22.96,15.43,9.64,13.289166666666667,27.16,14.82,8.86,14.059302325581395,28.81,22.45,16.6,11.53,12.090689655172413,28.81,22.45,16.6,8.86,12.741846153846154,23,23,1,0,3.3875,10.94,30.41,123.49,6,26.77,23,2,0,3.5753488372093027,11.74,30.41,140.45,23,23,2,0,3.6565306122448975,11.74,30.41,158.75,2015,8.785778,39.229083,387
23.16,18.29,17.87,14.83,4.517183098591549,19.49,16.04,12.92,6.602916666666667,23.38,15.99,9.47,8.16,23.16,18.29,17.87,13.72,4.7673749999999995,23.38,18.29,17.87,9.47,6.13455223880597,1,50,21,5,9.206811594202899,40.29,132.95,634.19,11,104.77,50,22,5,9.016081081081081,40.29,132.95,664.72,33,50,22,5,8.182261904761905,40.29,132.95,680.29,2014,11.717621,38.963856,388
23.16,18.29,17.87,12.92,5.045633802816901,20.61,15.11,11.83,7.655833333333333,23.38,15.99,9.47,8.345740740740741,23.16,18.29,17.87,11.83,5.391375,23.38,18.29,17.87,9.47,6.581940298507463,6,39,18,1,7.555873015873016,24.35,66.73,473.45,22,4.05,39,18,1,7.556666666666667,24.35,66.73,473.45,33,39,18,1,6.809589041095891,24.35,66.73,489.02,2014,11.68022,38.686,389
23.16,18.29,17.87,14.83,4.499558823529411,19.49,16.04,12.92,6.602916666666667,23.38,15.99,9.47,8.153508771929824,23.16,18.29,17.87,13.72,4.761558441558441,23.38,18.29,17.87,9.47,6.204402985074626,1,47,19,5,9.136363636363637,40.29,132.95,601.92,11,104.77,47,20,5,8.942535211267606,40.29,132.95,632.45,33,47,20,5,8.086913580246913,40.29,132.95,648.02,2014,11.67625,38.69015,390
23.16,18.29,17.87,13.72,4.97887323943662,20.61,15.11,11.83,7.5962499999999995,23.38,15.99,9.47,8.328518518518518,23.16,18.29,17.87,11.83,5.3225,23.38,18.29,17.87,9.47,6.533880597014925,5,40,18,1,7.54359375,24.35,66.73,480.25,21,18.22,40,18,1,7.54484375,24.35,66.73,480.25,33,40,18,1,6.806891891891891,24.35,66.73,495.82,2014,11.64413,38.92404,391
21.58,16.54,13.33,7,7.8764102564102565,18.01,10.34,6.43,10.862916666666667,22.57,10.99,3.78,12.147857142857143,21.58,16.54,13.33,6.43,8.222758620689655,22.57,16.54,13.33,3.78,9.500697674418605,7,45,7,0,5.7832835820895525,17.89,48.13,383.47,23,5.77,45,7,0,5.788955223880597,17.89,48.13,383.47,45,45,7,0,5.773333333333333,17.89,48.13,387.7,2014,9.868639,39.175389,392
28.81,22.45,16.6,12.06,11.767397260273972,22.96,15.43,11.53,13.256153846153845,27.89,14.91,8.86,13.944468085106383,28.81,22.45,16.6,12.06,11.995238095238095,28.81,22.45,16.6,8.86,12.694580152671756,20,26,1,0,3.4497560975609756,10.94,30.41,131.62,11,26.77,26,1,0,3.441818181818182,10.94,30.41,138.54,23,26,2,0,3.703529411764706,11.74,30.41,168.52,2015,8.755833,39.238722,393
23.16,18.29,17.87,14.34,4.326142857142857,19.49,17.16,13.72,5.9592,23.38,15.99,10.74,7.888703703703704,23.16,18.29,17.87,14.2,4.4975,23.38,18.29,17.87,10.74,5.86410447761194,1,56,23,6,10.0975,40.29,132.95,685.55,5,120.15,56,26,7,10.067307692307692,40.29,132.95,784.17,33,56,26,7,8.998888888888889,40.29,132.95,803.79,2014,11.737236,38.750582,395
23.16,18.92,17.87,12.92,5.2758666666666665,20.97,15.11,11.83,8.1432,23.38,15.99,9.47,8.481224489795919,23.16,18.92,17.87,11.83,5.583529411764705,23.38,18.92,17.87,9.47,6.643134328358209,11,38,18,1,7.56241935483871,24.35,66.73,466.25,25,0,38,18,1,7.56241935483871,24.35,66.73,466.25,33,38,18,1,6.804444444444445,24.35,66.73,481.82,2014,11.740546,38.746021,396
22.67,17.09,14.59,9.95,6.715072463768116,18.27,11.39,8.91,9.344074074074074,22.89,12.41,5.18,11.21622641509434,22.67,17.09,14.59,8.91,7.145432098765432,22.89,17.09,14.59,5.18,8.7555223880597,2,32,9,1,6.000169491525424,20.38,56.480000000000004,347.89,21,25.92,32,9,1,6.00728813559322,20.38,56.480000000000004,347.89,33,32,9,1,5.973225806451612,20.38,56.480000000000004,354.69,2014,11.78655,39.01696,397
23.12,16.64,17.81,13.77,4.415492957746479,18.55,17.7,13.43,6.0125,23.5,16.3,10.58,8.215,23.12,16.64,17.81,13.43,4.587,23.5,16.64,17.81,10.58,6.049029850746269,9,52,16,8,10.112666666666666,34.57,99.1,602.75,5,138.16,52,19,9,10.326911764705883,34.57,99.1,697.32,28,52,19,9,10.010555555555555,34.57,99.1,710.4399999999999,2013,11.69554,38.75991,398
22.67,17.09,14.83,12.24,6.2188888888888885,17.81,13.72,9.6,7.608333333333333,22.89,12.41,7.25,10.185094339622642,22.67,17.09,14.83,9.95,6.347901234567901,22.89,17.09,14.83,7.25,7.865597014925373,2,32,11,6,7.683939393939394,34.52,103.29,502.9,5,91.02,32,14,6,7.760135135135135,34.52,103.29,569.7,33,32,14,6,7.592948717948718,34.52,103.29,577.68,2014,11.78655,39.01696,399
23.16,18.29,17.87,14.2,4.587066666666667,19.49,16.04,11.83,6.939166666666667,23.38,15.99,9.47,8.1926,23.16,18.29,17.87,12.92,4.876309523809524,23.38,18.29,17.87,9.47,6.113731343283582,1,51,22,6,9.504657534246576,40.29,132.95,692.76,14,94.27,51,22,6,9.325466666666665,40.29,132.95,696.8100000000001,33,51,22,6,8.463411764705882,40.29,132.95,712.38,2014,11.73844,38.75145,401
21.58,17.53,13.33,9.32,7.725671641791045,16.54,11.53,7,8.683200000000001,22.57,10.99,3.78,11.882,21.58,16.54,13.33,9.32,7.726883116883117,22.57,16.54,13.33,3.78,9.458181818181819,1,45,7,0,5.753174603174603,17.89,48.13,360.24,10,70.78,45,8,0,5.8508571428571425,17.89,48.13,406.46,45,45,8,0,5.852083333333334,17.89,48.13,410.69,2014,9.894722,39.191639,403
23.61,17.52,13.93,8.88,9.124615384615385,19.26,11.3,7.74,12.44375,23.74,11.95,5.52,12.786511627906977,23.61,17.52,13.93,8.39,9.465172413793104,23.74,17.52,13.93,5.52,10.56376923076923,5,27,9,0,5.491754385964913,18.96,55.93,304.13,19,9.94,27,9,0,5.513508771929824,18.96,55.93,304.13,24,27,9,0,5.260597014925373,18.96,55.93,336.77,2015,9.801222,39.181111,405
28.54,22.77,16.64,14.09,11.026493506493507,24.04,16.07,12.48,11.763076923076923,28.81,15.43,9.64,13.476734693877551,28.54,22.77,16.64,13.65,11.09159090909091,28.81,22.45,16.64,9.64,11.944671532846716,3,45,3,0,4.2502941176470586,11.13,38.77,284.71,4,39.52,45,3,0,4.248378378378378,11.13,38.77,307.26,23,45,4,0,4.323253012048193,11.74,38.77,342.18,2015,8.730333,39.235972,407
22.54,18.92,17.44,11.83,5.7812,20.53,15.71,10.74,8.087083333333332,24,15.99,9.47,8.5864,22.54,18.92,17.44,10.74,6.162976190476191,24,18.92,17.44,9.47,7.067238805970149,22,27,13,1,7.626078431372549,24.35,66.73,386.31,19,7.81,27,13,1,7.628039215686275,24.35,66.73,386.31,33,27,13,1,6.595555555555555,24.35,66.73,404.42,2014,11.74683,38.75021,409
23.16,18.92,17.87,12.92,5.155142857142857,20.61,15.11,11.83,7.8355999999999995,23.38,15.99,9.47,8.430925925925926,23.16,18.92,17.87,11.83,5.494875,23.38,18.92,17.87,9.47,6.678059701492537,7,37,18,1,7.539180327868852,24.35,66.73,457.29,24,1.15,37,18,1,7.539508196721312,24.35,66.73,457.29,33,37,18,1,6.774647887323944,24.35,66.73,472.86,2014,11.64413,38.92404,410
22.97,16.64,17.59,13.77,4.226266666666667,18.55,17.81,14,5.3276,23.06,16.52,12.36,7.0363265306122456,23.12,16.64,17.81,13.77,4.35964705882353,23.12,16.64,17.81,12.36,5.338432835820895,2,69,23,13,11.714583333333334,34.57,107.46000000000001,842.3,9,104.41,69,23,13,11.445599999999999,34.57,107.46000000000001,855.2,28,69,27,14,11.24067415730337,34.57,107.46000000000001,990.17,2013,11.70466,38.76733,411
23.16,18.29,17.87,12.92,5.045633802816901,20.61,15.11,11.83,7.655833333333333,23.38,15.99,9.47,8.345740740740741,23.16,18.29,17.87,11.83,5.391375,23.38,18.29,17.87,9.47,6.581940298507463,6,39,18,1,7.555873015873016,24.35,66.73,473.45,22,4.05,39,18,1,7.556666666666667,24.35,66.73,473.45,33,39,18,1,6.809589041095891,24.35,66.73,489.02,2014,11.728543,38.746905,412
23.12,16.64,17.81,13.77,4.401571428571429,18.55,17.7,13.43,5.9072000000000005,23.5,16.3,10.77,8.099074074074075,23.12,16.64,17.81,13.43,4.557,23.5,16.64,17.81,10.77,5.984402985074627,9,53,15,8,9.973050847457626,34.57,100.08,584.4,4,138.16,53,18,9,10.254558823529411,34.57,100.08,692.4,28,53,19,9,9.995753424657533,34.57,100.08,719.37,2013,11.70157,38.76245,413
23.16,18.29,17.87,14.2,4.652,19.49,16.04,11.83,7.0636,23.38,15.99,9.47,8.28462962962963,23.16,18.29,17.87,12.92,5.01025,23.38,18.29,17.87,9.47,6.329776119402985,1,45,20,3,8.216764705882353,27.3,78.56,557.66,16,83.64,45,20,3,8.136376811594202,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.70623,38.75922,414
25.7,17.31,15.53,11.88,8.591447368421052,20.88,15.02,10.26,10.752962962962963,24.69,13.75,5.38,13.307291666666666,25.7,17.31,15.53,10.3,8.910227272727273,25.7,17.31,15.53,5.38,10.462132352941177,10,43,11,10,10.06263157894737,40.28,142.75,567.72,12,95.5,43,11,10,9.557741935483872,40.28,142.75,585.14,23,43,11,10,9.36375,40.28,142.75,589.01,2013,13.3742,39.0925,416
23.16,18.29,17.87,12.92,5.201066666666667,20.97,15.11,11.83,8.05125,23.38,15.99,9.47,8.4094,23.16,18.29,17.87,11.83,5.494166666666667,23.38,18.29,17.87,9.47,6.581940298507463,10,39,18,1,7.556349206349206,24.35,66.73,473.45,24,0,39,18,1,7.556666666666667,24.35,66.73,473.45,33,39,18,1,6.809589041095891,24.35,66.73,489.02,2014,11.70987,38.75758,417
23.16,18.29,17.87,13.72,4.814933333333333,20.61,15.11,11.83,7.5576,23.38,15.99,9.47,8.316938775510204,23.16,18.29,17.87,11.83,5.184235294117647,23.38,18.29,17.87,9.47,6.329776119402985,4,45,20,3,8.134492753623189,27.3,78.56,558.8100000000001,21,22.77,45,20,3,8.136666666666667,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.65043,38.92157,418
23.16,18.29,17.87,13.72,4.749014084507042,19.49,16.04,11.83,7.163333333333333,23.38,15.99,9.47,8.334259259259259,23.16,18.29,17.87,12.92,5.068375,23.38,18.29,17.87,9.47,6.384477611940298,1,44,19,3,8.072058823529412,27.3,73.92,547.37,17,70.78,44,19,3,8.087794117647059,27.3,73.92,547.37,33,44,19,3,7.307435897435898,27.3,73.92,562.94,2014,11.70623,38.75922,419
23.12,17.36,17.81,13.43,5.02943661971831,21.29,15.82,12.36,7.427083333333334,23.5,16.3,10.11,8.951296296296297,23.12,17.36,17.81,13.43,5.2638750000000005,23.5,17.36,17.81,10.11,6.749850746268657,9,36,12,5,8.794716981132076,27.67,87.50999999999999,459.84,21,17.259999999999998,36,12,5,8.805849056603773,27.67,87.50999999999999,459.84,37,36,12,5,8.569107142857144,27.67,87.50999999999999,469.55,2013,11.69026,38.76072,420
23.16,18.92,17.87,12.92,5.343424657534246,20.97,15.11,11.83,8.219130434782608,23.89,15.99,9.47,8.499622641509434,23.16,18.92,17.87,11.83,5.605061728395062,23.89,18.92,17.87,9.47,6.749925373134328,12,35,18,1,7.715084745762712,24.35,66.73,452.57,23,0,35,18,1,7.715084745762712,24.35,66.73,452.57,33,35,18,1,6.9055072463768115,24.35,66.73,468.14,2014,11.718192,38.961236,424
23.12,17.36,17.81,13.43,4.827,20.34,15.82,13.43,6.9596,23.5,16.3,10.58,8.612407407407408,23.12,17.36,17.81,13.43,5.12125,23.5,17.36,17.81,10.58,6.528134328358209,9,41,14,6,9.221228070175439,27.67,87.50999999999999,520.26,16,56.41,41,14,6,9.147241379310344,27.67,87.50999999999999,523.67,32,41,14,6,8.91311475409836,27.67,87.50999999999999,533.38,2013,11.70128,38.75863,425
23.16,18.29,17.87,14.2,4.652,19.49,16.04,11.83,7.0636,23.38,15.99,9.47,8.28462962962963,23.16,18.29,17.87,12.92,5.01025,23.38,18.29,17.87,9.47,6.329776119402985,1,45,20,3,8.216764705882353,27.3,78.56,557.66,16,83.64,45,20,3,8.136376811594202,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.81603657,38.69132356,426
28.5,22.45,16.6,12.48,11.477307692307692,22.45,15.43,12.06,13.797916666666666,27.89,15.43,8.86,13.751162790697673,28.81,22.45,16.6,12.06,11.79735632183908,28.81,22.45,16.6,8.86,12.443615384615384,14,37,2,0,3.896346153846154,10.94,34.28,193.78,17,6.92,37,2,0,3.921346153846154,10.94,34.28,193.78,23,37,3,0,4.0122580645161285,11.74,34.28,230.68,2015,8.9485,39.097083,428
23.16,18.29,17.87,14.2,4.563287671232876,19.49,16.04,12.83,6.836521739130435,23.38,15.99,9.47,8.16622641509434,23.16,18.29,17.87,12.92,4.819135802469136,23.38,18.29,17.87,9.47,6.142985074626866,1,49,21,5,9.12,40.29,132.95,646.44,13,94.27,49,21,5,8.946027397260275,40.29,132.95,650.49,33,49,21,5,8.109397590361446,40.29,132.95,666.0600000000001,2014,11.70875,38.76772,429
