id,year,region,zone,district,kebele,lon,lat,planting_date,season
1490,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1491,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1492,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1493,2013,Amhara,North Wollo,Meket,Akat,38.8677,11.67218,01/08/2013,Meher-13
1494,2013,Amhara,North Wollo,Meket,Akat,38.8672,11.67287,01/08/2013,Meher-13
1496,2013,Amhara,North Wollo,Meket,Akat,38.86812,11.66908,01/08/2013,Meher-13
1497,2014,Amhara,North Wollo,Meket,Akat,38.86727,11.67216,01/08/2014,Meher-14
1498,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1499,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1500,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1501,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1502,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1503,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1504,2013,Amhara,North Wollo,Meket,Akat,38.86119,11.6685,01/08/2013,Meher-13
1506,2013,Amhara,North Wollo,Meket,Akat,38.86981,11.67709,01/08/2013,Meher-13
1507,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1508,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1509,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1510,2013,Amhara,North Wollo,Meket,Akat,38.8677,11.67218,01/08/2013,Meher-13
1511,2013,Amhara,North Wollo,Meket,Akat,38.8672,11.67287,01/08/2013,Meher-13
1512,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1513,2013,Amhara,North Wollo,Meket,Akat,38.86812,11.66908,01/08/2013,Meher-13
1514,2014,Amhara,North Wollo,Meket,Akat,38.86727,11.67216,01/08/2014,Meher-14
1515,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1516,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1517,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
1518,2014,Amhara,North Wollo,Meket,Akat,38.867211,11.6725385,01/08/2014,Meher-14
10002,2014,Oromia,Moret and Jiru,Bolo,Bolo,39.149111,9.008639,29/07/2014,Meher-14
10017,2014,Oromia,Seadebir and Wayo,Wole,Wole,39.238833,10.0165,02/08/2014,Meher-14
10073,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.68684,11.67907,05/08/2014,Meher-14
10106,2014,Oromia,Moret and Jiru,Kusaye,Kusaye,39.1735,9.874056,29/07/2014,Meher-14
10128,2014,Oromia,Moret and Jiru,Kosiamba,Kosiamba,39.190083,9.930583,31/07/2014,Meher-14
10142,2014,Amhara,Meket,Agrit,Agrit,38.70506029,11.82123303,12/08/2014,Meher-14
10158,2014,Amhara,Meket,Hamusit,Hamusit,39.02029,11.78779,02/08/2014,Meher-14
10167,2014,Amhara,Meket,Aymat,Aymat,38.59617014,11.83150785,25/07/2014,Meher-14
10207,2014,Amhara,Meket,Agrit,Agrit,38.70033577,11.81827994,11/08/2014,Meher-14
10214,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.69022,11.67813,25/07/2014,Meher-14
10249,2014,Amhara,Meket,Weketa,Weketa,38.76535,11.70798,07/08/2014,Meher-14
10261,2014,Oromia,Moret and Jiru,Kosiamba,Kosiamba,39.188444,9.930056,04/08/2014,Meher-14
10298,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.68695,11.68008,09/07/2014,Meher-14
10310,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.69461,11.68473,29/07/2014,Meher-14
10322,2014,Oromia,Moret and Jiru,Weyn amba,Weyn amba,39.174806,9.917917,29/07/2014,Meher-14
10351,2014,Oromia,Seadebir and Wayo,Dire,Dire,39.239778,10.009083,04/08/2014,Meher-14
10352,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.69022,11.67813,28/07/2014,Meher-14
10355,2014,Oromia,Moret and Jiru,Weyn amba,Weyn amba,39.184972,9.925667,01/08/2014,Meher-14
10363,2014,Oromia,Moret and Jiru,Kusaye,Kusaye,39.180139,9.862611,01/08/2014,Meher-14
10409,2014,Oromia,Seadebir and Wayo,Kubeti,Kubeti,39.191639,9.894722,29/07/2014,Meher-14
10430,2014,Amhara,Meket,Timtimat,Timtimat,38.961236,11.718192,12/08/2014,Meher-14
10435,2014,Amhara,Meket,Weketa,Weketa,38.76772,11.70875,11/08/2014,Meher-14
10450,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.682504,11.67405,10/08/2014,Meher-14
10456,2014,Amhara,Meket,Timtimat,Timtimat,38.978825,11.706672,03/08/2014,Meher-14
10565,2014,Amhara,Wadla,Yedogit,Yedogit,38.92404,11.64413,18/08/2014,Meher-14
10593,2014,Oromia,Seadebir and Wayo,Kubeti,Kubeti,39.202806,9.896056,02/08/2014,Meher-14
10619,2014,Amhara,Meket,Agrit,Agrit,38.69348853,11.81736829,30/07/2014,Meher-14
10656,2014,Amhara,Meket,Hamusit,Hamusit,39.0228,11.78964,10/08/2014,Meher-14
10676,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.68824,11.68118,19/07/2014,Meher-14
10685,2014,Oromia,Moret and Jiru,Burtilik,Burtilik,39.1865,9.858583,04/08/2014,Meher-14
10725,2014,Amhara,Meket,Werkaye,Werkaye,38.74652,11.72364,03/08/2014,Meher-14
10798,2014,Amhara,Meket,Werkaye,Werkaye,38.751456,11.731456,14/07/2014,Meher-14
10806,2013,Amhara,Meket,Weketa,Weketa,38.75922,11.70623,16/08/2013,Meher-13
10812,2014,Amhara,Meket,Akat,Akat,38.8672,11.67287,06/08/2014,Meher-14
10815,2014,Amhara,Meket,Weketa,Weketa,38.75922,11.70623,18/07/2014,Meher-14
10830,2014,Amhara,Meket,Timtimat,Timtimat,38.970725,11.72374,29/07/2014,Meher-14
10834,2014,Amhara,Meket,Weketa,Weketa,38.76748,11.7077,18/07/2014,Meher-14
10846,2014,Amhara,Wadla,Gashena,Gashena,38.91624,11.64212,27/07/2014,Meher-14
10851,2014,Amhara,Meket,Weketa,Weketa,38.76567,11.70462,15/07/2014,Meher-14
10872,2014,Oromia,Moret and Jiru,Kosiamba,Kosiamba,39.206083,9.939222,29/07/2014,Meher-14
10880,2014,Oromia,Seadebir and Wayo,Wole,Wole,39.118333,9.782139,30/07/2014,Meher-14
10890,2013,Amhara,Meket,Weketa,Weketa,38.75922,11.70623,06/08/2013,Meher-13
10891,2014,Amhara,Meket,Weketa,Weketa,38.75922,11.70623,06/08/2014,Meher-14
10896,2014,Oromia,Moret and Jiru,Burtilik,Burtilik,39.185417,9.859694,01/08/2014,Meher-14
10954,2014,Oromia,Moret and Jiru,Weyn amba,Weyn amba,39.190611,9.929528,15/08/2014,Meher-14
10999,2013,Amhara,Meket,Weketa,Weketa,38.75922,11.70623,07/08/2013,Meher-13
11002,2014,Oromia,Moret and Jiru,Kosiamba,Kosiamba,39.203806,9.93775,29/07/2014,Meher-14
11023,2014,Oromia,Moret and Jiru,Kusaye,Kusaye,39.167222,9.897917,06/08/2014,Meher-14
11040,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.6877,11.68206,21/07/2014,Meher-14
11043,2014,Amhara,Meket,Agrit,Agrit,38.69975725,11.81845115,13/07/2014,Meher-14
11078,2014,Amhara,Meket,Werkaye,Werkaye,38.751456,11.731456,11/08/2014,Meher-14
11080,2014,Amhara,Meket,Timtimat,Timtimat,38.959369,11.716781,22/07/2014,Meher-14
11105,2014,Amhara,Meket,Agrit,Agrit,38.69687414,11.81899069,06/08/2014,Meher-14
11107,2014,Oromia,Seadebir and Wayo,Wole,Wole,39.123861,9.782417,05/08/2014,Meher-14
11130,2014,Amhara,Meket,Agrit,Agrit,38.69755521,11.81739978,01/08/2014,Meher-14
11133,2014,Amhara,Meket,Werkaye,Werkaye,38.751456,11.731456,02/08/2014,Meher-14
11144,2014,Amhara,Meket,Hamusit,Hamusit,39.02021,11.78959,26/07/2014,Meher-14
11146,2014,Oromia,Moret and Jiru,Burtilik,Burtilik,39.18925,9.857833,16/08/2014,Meher-14
11185,2014,Amhara,Meket,Timtimat,Timtimat,38.964966,11.716355,14/07/2014,Meher-14
11192,2014,Amhara,Meket,Hanamekuat,Hanamekuat,38.68509,11.67001,23/07/2014,Meher-14
11193,2014,Amhara,Meket,Agrit,Agrit,38.68748232,11.8196045,11/08/2014,Meher-14
geregera,NA,Amhara,NA,NA,NA,38.86667,11.66667,NA,NA
hagreselam,NA,Tigray,NA,NA,NA,39.16667,13.65,NA,NA
